"X" "Y"
11.62395 44.61
11.68705 44.61
11.68705 44.565
11.62395 44.565
11.62395 44.61
NA NA
11.68705 44.61
11.75015 44.61
11.75015 44.565
11.68705 44.565
11.68705 44.61
NA NA
11.75005 44.61
11.81315 44.61
11.81315 44.565
11.75005 44.565
11.75005 44.61
NA NA
11.81315 44.61
11.87625 44.61
11.87625 44.565
11.81315 44.565
11.81315 44.61
NA NA
11.87615 44.61
11.93925 44.61
11.93925 44.565
11.87615 44.565
11.87615 44.61
NA NA
11.93925 44.61
12.00235 44.61
12.00235 44.565
11.93925 44.565
11.93925 44.61
NA NA
12.00225 44.61
12.06535 44.61
12.06535 44.565
12.00225 44.565
12.00225 44.61
NA NA
12.06535 44.61
12.12845 44.61
12.12845 44.565
12.06535 44.565
12.06535 44.61
NA NA
12.12835 44.61
12.19145 44.61
12.19145 44.565
12.12835 44.565
12.12835 44.61
NA NA
12.19145 44.61
12.25455 44.61
12.25455 44.565
12.19145 44.565
12.19145 44.61
NA NA
12.25445 44.61
12.31755 44.61
12.31755 44.565
12.25445 44.565
12.25445 44.61
NA NA
9.16502 44.655
9.22812 44.655
9.22812 44.61
9.16502 44.61
9.16502 44.655
NA NA
9.22807 44.655
9.29117 44.655
9.29117 44.61
9.22807 44.61
9.22807 44.655
NA NA
9.29112 44.655
9.35422 44.655
9.35422 44.61
9.29112 44.61
9.29112 44.655
NA NA
9.35417 44.655
9.41727 44.655
9.41727 44.61
9.35417 44.61
9.35417 44.655
NA NA
9.41722 44.655
9.48032 44.655
9.48032 44.61
9.41722 44.61
9.41722 44.655
NA NA
9.48027 44.655
9.54337 44.655
9.54337 44.61
9.48027 44.61
9.48027 44.655
NA NA
9.54332 44.655
9.60642 44.655
9.60642 44.61
9.54332 44.61
9.54332 44.655
NA NA
9.60637 44.655
9.66947 44.655
9.66947 44.61
9.60637 44.61
9.60637 44.655
NA NA
9.66942 44.655
9.73252 44.655
9.73252 44.61
9.66942 44.61
9.66942 44.655
NA NA
9.73247 44.655
9.79557 44.655
9.79557 44.61
9.73247 44.61
9.73247 44.655
NA NA
9.79552 44.655
9.85862 44.655
9.85862 44.61
9.79552 44.61
9.79552 44.655
NA NA
9.85857 44.655
9.92167 44.655
9.92167 44.61
9.85857 44.61
9.85857 44.655
NA NA
9.92162 44.655
9.98472 44.655
9.98472 44.61
9.92162 44.61
9.92162 44.655
NA NA
9.98465 44.655
10.04775 44.655
10.04775 44.61
9.98465 44.61
9.98465 44.655
NA NA
10.04775 44.655
10.11085 44.655
10.11085 44.61
10.04775 44.61
10.04775 44.655
NA NA
10.11075 44.655
10.17385 44.655
10.17385 44.61
10.11075 44.61
10.11075 44.655
NA NA
10.17385 44.655
10.23695 44.655
10.23695 44.61
10.17385 44.61
10.17385 44.655
NA NA
10.23685 44.655
10.29995 44.655
10.29995 44.61
10.23685 44.61
10.23685 44.655
NA NA
10.29995 44.655
10.36305 44.655
10.36305 44.61
10.29995 44.61
10.29995 44.655
NA NA
10.36295 44.655
10.42605 44.655
10.42605 44.61
10.36295 44.61
10.36295 44.655
NA NA
10.42605 44.655
10.48915 44.655
10.48915 44.61
10.42605 44.61
10.42605 44.655
NA NA
10.48905 44.655
10.55215 44.655
10.55215 44.61
10.48905 44.61
10.48905 44.655
NA NA
10.55215 44.655
10.61525 44.655
10.61525 44.61
10.55215 44.61
10.55215 44.655
NA NA
10.61515 44.655
10.67825 44.655
10.67825 44.61
10.61515 44.61
10.61515 44.655
NA NA
10.67825 44.655
10.74135 44.655
10.74135 44.61
10.67825 44.61
10.67825 44.655
NA NA
10.74125 44.655
10.80435 44.655
10.80435 44.61
10.74125 44.61
10.74125 44.655
NA NA
10.80435 44.655
10.86745 44.655
10.86745 44.61
10.80435 44.61
10.80435 44.655
NA NA
10.86735 44.655
10.93045 44.655
10.93045 44.61
10.86735 44.61
10.86735 44.655
NA NA
10.93045 44.655
10.99355 44.655
10.99355 44.61
10.93045 44.61
10.93045 44.655
NA NA
10.99345 44.655
11.05655 44.655
11.05655 44.61
10.99345 44.61
10.99345 44.655
NA NA
11.05655 44.655
11.11965 44.655
11.11965 44.61
11.05655 44.61
11.05655 44.655
NA NA
11.11955 44.655
11.18265 44.655
11.18265 44.61
11.11955 44.61
11.11955 44.655
NA NA
11.18265 44.655
11.24575 44.655
11.24575 44.61
11.18265 44.61
11.18265 44.655
NA NA
11.24565 44.655
11.30875 44.655
11.30875 44.61
11.24565 44.61
11.24565 44.655
NA NA
11.30875 44.655
11.37185 44.655
11.37185 44.61
11.30875 44.61
11.30875 44.655
NA NA
11.37175 44.655
11.43485 44.655
11.43485 44.61
11.37175 44.61
11.37175 44.655
NA NA
11.43485 44.655
11.49795 44.655
11.49795 44.61
11.43485 44.61
11.43485 44.655
NA NA
11.49785 44.655
11.56095 44.655
11.56095 44.61
11.49785 44.61
11.49785 44.655
NA NA
11.56095 44.655
11.62405 44.655
11.62405 44.61
11.56095 44.61
11.56095 44.655
NA NA
11.62395 44.655
11.68705 44.655
11.68705 44.61
11.62395 44.61
11.62395 44.655
NA NA
11.68705 44.655
11.75015 44.655
11.75015 44.61
11.68705 44.61
11.68705 44.655
NA NA
11.75005 44.655
11.81315 44.655
11.81315 44.61
11.75005 44.61
11.75005 44.655
NA NA
11.81315 44.655
11.87625 44.655
11.87625 44.61
11.81315 44.61
11.81315 44.655
NA NA
11.87615 44.655
11.93925 44.655
11.93925 44.61
11.87615 44.61
11.87615 44.655
NA NA
11.93925 44.655
12.00235 44.655
12.00235 44.61
11.93925 44.61
11.93925 44.655
NA NA
12.00225 44.655
12.06535 44.655
12.06535 44.61
12.00225 44.61
12.00225 44.655
NA NA
12.06535 44.655
12.12845 44.655
12.12845 44.61
12.06535 44.61
12.06535 44.655
NA NA
12.12835 44.655
12.19145 44.655
12.19145 44.61
12.12835 44.61
12.12835 44.655
NA NA
12.19145 44.655
12.25455 44.655
12.25455 44.61
12.19145 44.61
12.19145 44.655
NA NA
12.25445 44.655
12.31755 44.655
12.31755 44.61
12.25445 44.61
12.25445 44.655
NA NA
9.16502 44.7
9.22812 44.7
9.22812 44.655
9.16502 44.655
9.16502 44.7
NA NA
9.22807 44.7
9.29117 44.7
9.29117 44.655
9.22807 44.655
9.22807 44.7
NA NA
9.29112 44.7
9.35422 44.7
9.35422 44.655
9.29112 44.655
9.29112 44.7
NA NA
9.35417 44.7
9.41727 44.7
9.41727 44.655
9.35417 44.655
9.35417 44.7
NA NA
9.41722 44.7
9.48032 44.7
9.48032 44.655
9.41722 44.655
9.41722 44.7
NA NA
9.48027 44.7
9.54337 44.7
9.54337 44.655
9.48027 44.655
9.48027 44.7
NA NA
9.54332 44.7
9.60642 44.7
9.60642 44.655
9.54332 44.655
9.54332 44.7
NA NA
9.60637 44.7
9.66947 44.7
9.66947 44.655
9.60637 44.655
9.60637 44.7
NA NA
9.66942 44.7
9.73252 44.7
9.73252 44.655
9.66942 44.655
9.66942 44.7
NA NA
9.73247 44.7
9.79557 44.7
9.79557 44.655
9.73247 44.655
9.73247 44.7
NA NA
9.79552 44.7
9.85862 44.7
9.85862 44.655
9.79552 44.655
9.79552 44.7
NA NA
9.85857 44.7
9.92167 44.7
9.92167 44.655
9.85857 44.655
9.85857 44.7
NA NA
9.92162 44.7
9.98472 44.7
9.98472 44.655
9.92162 44.655
9.92162 44.7
NA NA
9.98465 44.7
10.04775 44.7
10.04775 44.655
9.98465 44.655
9.98465 44.7
NA NA
10.04775 44.7
10.11085 44.7
10.11085 44.655
10.04775 44.655
10.04775 44.7
NA NA
10.11075 44.7
10.17385 44.7
10.17385 44.655
10.11075 44.655
10.11075 44.7
NA NA
10.17385 44.7
10.23695 44.7
10.23695 44.655
10.17385 44.655
10.17385 44.7
NA NA
10.23685 44.7
10.29995 44.7
10.29995 44.655
10.23685 44.655
10.23685 44.7
NA NA
10.29995 44.7
10.36305 44.7
10.36305 44.655
10.29995 44.655
10.29995 44.7
NA NA
10.36295 44.7
10.42605 44.7
10.42605 44.655
10.36295 44.655
10.36295 44.7
NA NA
10.42605 44.7
10.48915 44.7
10.48915 44.655
10.42605 44.655
10.42605 44.7
NA NA
10.48905 44.7
10.55215 44.7
10.55215 44.655
10.48905 44.655
10.48905 44.7
NA NA
10.55215 44.7
10.61525 44.7
10.61525 44.655
10.55215 44.655
10.55215 44.7
NA NA
10.61515 44.7
10.67825 44.7
10.67825 44.655
10.61515 44.655
10.61515 44.7
NA NA
10.67825 44.7
10.74135 44.7
10.74135 44.655
10.67825 44.655
10.67825 44.7
NA NA
10.74125 44.7
10.80435 44.7
10.80435 44.655
10.74125 44.655
10.74125 44.7
NA NA
10.80435 44.7
10.86745 44.7
10.86745 44.655
10.80435 44.655
10.80435 44.7
NA NA
10.86735 44.7
10.93045 44.7
10.93045 44.655
10.86735 44.655
10.86735 44.7
NA NA
10.93045 44.7
10.99355 44.7
10.99355 44.655
10.93045 44.655
10.93045 44.7
NA NA
10.99345 44.7
11.05655 44.7
11.05655 44.655
10.99345 44.655
10.99345 44.7
NA NA
11.05655 44.7
11.11965 44.7
11.11965 44.655
11.05655 44.655
11.05655 44.7
NA NA
11.11955 44.7
11.18265 44.7
11.18265 44.655
11.11955 44.655
11.11955 44.7
NA NA
11.18265 44.7
11.24575 44.7
11.24575 44.655
11.18265 44.655
11.18265 44.7
NA NA
11.24565 44.7
11.30875 44.7
11.30875 44.655
11.24565 44.655
11.24565 44.7
NA NA
11.30875 44.7
11.37185 44.7
11.37185 44.655
11.30875 44.655
11.30875 44.7
NA NA
11.37175 44.7
11.43485 44.7
11.43485 44.655
11.37175 44.655
11.37175 44.7
NA NA
11.43485 44.7
11.49795 44.7
11.49795 44.655
11.43485 44.655
11.43485 44.7
NA NA
11.49785 44.7
11.56095 44.7
11.56095 44.655
11.49785 44.655
11.49785 44.7
NA NA
11.56095 44.7
11.62405 44.7
11.62405 44.655
11.56095 44.655
11.56095 44.7
NA NA
11.62395 44.7
11.68705 44.7
11.68705 44.655
11.62395 44.655
11.62395 44.7
NA NA
11.68705 44.7
11.75015 44.7
11.75015 44.655
11.68705 44.655
11.68705 44.7
NA NA
11.75005 44.7
11.81315 44.7
11.81315 44.655
11.75005 44.655
11.75005 44.7
NA NA
11.81315 44.7
11.87625 44.7
11.87625 44.655
11.81315 44.655
11.81315 44.7
NA NA
11.87615 44.7
11.93925 44.7
11.93925 44.655
11.87615 44.655
11.87615 44.7
NA NA
11.93925 44.7
12.00235 44.7
12.00235 44.655
11.93925 44.655
11.93925 44.7
NA NA
12.00225 44.7
12.06535 44.7
12.06535 44.655
12.00225 44.655
12.00225 44.7
NA NA
12.06535 44.7
12.12845 44.7
12.12845 44.655
12.06535 44.655
12.06535 44.7
NA NA
12.12835 44.7
12.19145 44.7
12.19145 44.655
12.12835 44.655
12.12835 44.7
NA NA
12.19145 44.7
12.25455 44.7
12.25455 44.655
12.19145 44.655
12.19145 44.7
NA NA
12.25445 44.7
12.31755 44.7
12.31755 44.655
12.25445 44.655
12.25445 44.7
NA NA
9.22807 44.745
9.29117 44.745
9.29117 44.7
9.22807 44.7
9.22807 44.745
NA NA
9.29112 44.745
9.35422 44.745
9.35422 44.7
9.29112 44.7
9.29112 44.745
NA NA
9.35417 44.745
9.41727 44.745
9.41727 44.7
9.35417 44.7
9.35417 44.745
NA NA
9.41722 44.745
9.48032 44.745
9.48032 44.7
9.41722 44.7
9.41722 44.745
NA NA
9.48027 44.745
9.54337 44.745
9.54337 44.7
9.48027 44.7
9.48027 44.745
NA NA
9.54332 44.745
9.60642 44.745
9.60642 44.7
9.54332 44.7
9.54332 44.745
NA NA
9.60637 44.745
9.66947 44.745
9.66947 44.7
9.60637 44.7
9.60637 44.745
NA NA
9.66942 44.745
9.73252 44.745
9.73252 44.7
9.66942 44.7
9.66942 44.745
NA NA
9.73247 44.745
9.79557 44.745
9.79557 44.7
9.73247 44.7
9.73247 44.745
NA NA
9.79552 44.745
9.85862 44.745
9.85862 44.7
9.79552 44.7
9.79552 44.745
NA NA
9.85857 44.745
9.92167 44.745
9.92167 44.7
9.85857 44.7
9.85857 44.745
NA NA
9.92162 44.745
9.98472 44.745
9.98472 44.7
9.92162 44.7
9.92162 44.745
NA NA
9.98465 44.745
10.04775 44.745
10.04775 44.7
9.98465 44.7
9.98465 44.745
NA NA
10.04775 44.745
10.11085 44.745
10.11085 44.7
10.04775 44.7
10.04775 44.745
NA NA
10.11075 44.745
10.17385 44.745
10.17385 44.7
10.11075 44.7
10.11075 44.745
NA NA
10.17385 44.745
10.23695 44.745
10.23695 44.7
10.17385 44.7
10.17385 44.745
NA NA
10.23685 44.745
10.29995 44.745
10.29995 44.7
10.23685 44.7
10.23685 44.745
NA NA
10.29995 44.745
10.36305 44.745
10.36305 44.7
10.29995 44.7
10.29995 44.745
NA NA
10.36295 44.745
10.42605 44.745
10.42605 44.7
10.36295 44.7
10.36295 44.745
NA NA
10.42605 44.745
10.48915 44.745
10.48915 44.7
10.42605 44.7
10.42605 44.745
NA NA
10.48905 44.745
10.55215 44.745
10.55215 44.7
10.48905 44.7
10.48905 44.745
NA NA
10.55215 44.745
10.61525 44.745
10.61525 44.7
10.55215 44.7
10.55215 44.745
NA NA
10.61515 44.745
10.67825 44.745
10.67825 44.7
10.61515 44.7
10.61515 44.745
NA NA
10.67825 44.745
10.74135 44.745
10.74135 44.7
10.67825 44.7
10.67825 44.745
NA NA
10.74125 44.745
10.80435 44.745
10.80435 44.7
10.74125 44.7
10.74125 44.745
NA NA
10.80435 44.745
10.86745 44.745
10.86745 44.7
10.80435 44.7
10.80435 44.745
NA NA
10.86735 44.745
10.93045 44.745
10.93045 44.7
10.86735 44.7
10.86735 44.745
NA NA
10.93045 44.745
10.99355 44.745
10.99355 44.7
10.93045 44.7
10.93045 44.745
NA NA
10.99345 44.745
11.05655 44.745
11.05655 44.7
10.99345 44.7
10.99345 44.745
NA NA
11.05655 44.745
11.11965 44.745
11.11965 44.7
11.05655 44.7
11.05655 44.745
NA NA
11.11955 44.745
11.18265 44.745
11.18265 44.7
11.11955 44.7
11.11955 44.745
NA NA
11.18265 44.745
11.24575 44.745
11.24575 44.7
11.18265 44.7
11.18265 44.745
NA NA
11.24565 44.745
11.30875 44.745
11.30875 44.7
11.24565 44.7
11.24565 44.745
NA NA
11.30875 44.745
11.37185 44.745
11.37185 44.7
11.30875 44.7
11.30875 44.745
NA NA
11.37175 44.745
11.43485 44.745
11.43485 44.7
11.37175 44.7
11.37175 44.745
NA NA
11.43485 44.745
11.49795 44.745
11.49795 44.7
11.43485 44.7
11.43485 44.745
NA NA
11.49785 44.745
11.56095 44.745
11.56095 44.7
11.49785 44.7
11.49785 44.745
NA NA
11.56095 44.745
11.62405 44.745
11.62405 44.7
11.56095 44.7
11.56095 44.745
NA NA
11.62395 44.745
11.68705 44.745
11.68705 44.7
11.62395 44.7
11.62395 44.745
NA NA
11.68705 44.745
11.75015 44.745
11.75015 44.7
11.68705 44.7
11.68705 44.745
NA NA
11.75005 44.745
11.81315 44.745
11.81315 44.7
11.75005 44.7
11.75005 44.745
NA NA
11.81315 44.745
11.87625 44.745
11.87625 44.7
11.81315 44.7
11.81315 44.745
NA NA
11.87615 44.745
11.93925 44.745
11.93925 44.7
11.87615 44.7
11.87615 44.745
NA NA
11.93925 44.745
12.00235 44.745
12.00235 44.7
11.93925 44.7
11.93925 44.745
NA NA
12.00225 44.745
12.06535 44.745
12.06535 44.7
12.00225 44.7
12.00225 44.745
NA NA
12.06535 44.745
12.12845 44.745
12.12845 44.7
12.06535 44.7
12.06535 44.745
NA NA
12.12835 44.745
12.19145 44.745
12.19145 44.7
12.12835 44.7
12.12835 44.745
NA NA
12.19145 44.745
12.25455 44.745
12.25455 44.7
12.19145 44.7
12.19145 44.745
NA NA
9.22807 44.79
9.29117 44.79
9.29117 44.745
9.22807 44.745
9.22807 44.79
NA NA
9.29112 44.79
9.35422 44.79
9.35422 44.745
9.29112 44.745
9.29112 44.79
NA NA
9.35417 44.79
9.41727 44.79
9.41727 44.745
9.35417 44.745
9.35417 44.79
NA NA
9.41722 44.79
9.48032 44.79
9.48032 44.745
9.41722 44.745
9.41722 44.79
NA NA
9.48027 44.79
9.54337 44.79
9.54337 44.745
9.48027 44.745
9.48027 44.79
NA NA
9.54332 44.79
9.60642 44.79
9.60642 44.745
9.54332 44.745
9.54332 44.79
NA NA
9.60637 44.79
9.66947 44.79
9.66947 44.745
9.60637 44.745
9.60637 44.79
NA NA
9.66942 44.79
9.73252 44.79
9.73252 44.745
9.66942 44.745
9.66942 44.79
NA NA
9.73247 44.79
9.79557 44.79
9.79557 44.745
9.73247 44.745
9.73247 44.79
NA NA
9.79552 44.79
9.85862 44.79
9.85862 44.745
9.79552 44.745
9.79552 44.79
NA NA
9.85857 44.79
9.92167 44.79
9.92167 44.745
9.85857 44.745
9.85857 44.79
NA NA
9.92162 44.79
9.98472 44.79
9.98472 44.745
9.92162 44.745
9.92162 44.79
NA NA
9.98465 44.79
10.04775 44.79
10.04775 44.745
9.98465 44.745
9.98465 44.79
NA NA
10.04775 44.79
10.11085 44.79
10.11085 44.745
10.04775 44.745
10.04775 44.79
NA NA
10.11075 44.79
10.17385 44.79
10.17385 44.745
10.11075 44.745
10.11075 44.79
NA NA
10.17385 44.79
10.23695 44.79
10.23695 44.745
10.17385 44.745
10.17385 44.79
NA NA
10.23685 44.79
10.29995 44.79
10.29995 44.745
10.23685 44.745
10.23685 44.79
NA NA
10.29995 44.79
10.36305 44.79
10.36305 44.745
10.29995 44.745
10.29995 44.79
NA NA
10.36295 44.79
10.42605 44.79
10.42605 44.745
10.36295 44.745
10.36295 44.79
NA NA
10.42605 44.79
10.48915 44.79
10.48915 44.745
10.42605 44.745
10.42605 44.79
NA NA
10.48905 44.79
10.55215 44.79
10.55215 44.745
10.48905 44.745
10.48905 44.79
NA NA
10.55215 44.79
10.61525 44.79
10.61525 44.745
10.55215 44.745
10.55215 44.79
NA NA
10.61515 44.79
10.67825 44.79
10.67825 44.745
10.61515 44.745
10.61515 44.79
NA NA
10.67825 44.79
10.74135 44.79
10.74135 44.745
10.67825 44.745
10.67825 44.79
NA NA
10.74125 44.79
10.80435 44.79
10.80435 44.745
10.74125 44.745
10.74125 44.79
NA NA
10.80435 44.79
10.86745 44.79
10.86745 44.745
10.80435 44.745
10.80435 44.79
NA NA
10.86735 44.79
10.93045 44.79
10.93045 44.745
10.86735 44.745
10.86735 44.79
NA NA
10.93045 44.79
10.99355 44.79
10.99355 44.745
10.93045 44.745
10.93045 44.79
NA NA
10.99345 44.79
11.05655 44.79
11.05655 44.745
10.99345 44.745
10.99345 44.79
NA NA
11.05655 44.79
11.11965 44.79
11.11965 44.745
11.05655 44.745
11.05655 44.79
NA NA
11.11955 44.79
11.18265 44.79
11.18265 44.745
11.11955 44.745
11.11955 44.79
NA NA
11.18265 44.79
11.24575 44.79
11.24575 44.745
11.18265 44.745
11.18265 44.79
NA NA
11.24565 44.79
11.30875 44.79
11.30875 44.745
11.24565 44.745
11.24565 44.79
NA NA
11.30875 44.79
11.37185 44.79
11.37185 44.745
11.30875 44.745
11.30875 44.79
NA NA
11.37175 44.79
11.43485 44.79
11.43485 44.745
11.37175 44.745
11.37175 44.79
NA NA
11.43485 44.79
11.49795 44.79
11.49795 44.745
11.43485 44.745
11.43485 44.79
NA NA
11.49785 44.79
11.56095 44.79
11.56095 44.745
11.49785 44.745
11.49785 44.79
NA NA
11.56095 44.79
11.62405 44.79
11.62405 44.745
11.56095 44.745
11.56095 44.79
NA NA
11.62395 44.79
11.68705 44.79
11.68705 44.745
11.62395 44.745
11.62395 44.79
NA NA
11.68705 44.79
11.75015 44.79
11.75015 44.745
11.68705 44.745
11.68705 44.79
NA NA
11.75005 44.79
11.81315 44.79
11.81315 44.745
11.75005 44.745
11.75005 44.79
NA NA
11.81315 44.79
11.87625 44.79
11.87625 44.745
11.81315 44.745
11.81315 44.79
NA NA
11.87615 44.79
11.93925 44.79
11.93925 44.745
11.87615 44.745
11.87615 44.79
NA NA
11.93925 44.79
12.00235 44.79
12.00235 44.745
11.93925 44.745
11.93925 44.79
NA NA
12.00225 44.79
12.06535 44.79
12.06535 44.745
12.00225 44.745
12.00225 44.79
NA NA
12.06535 44.79
12.12845 44.79
12.12845 44.745
12.06535 44.745
12.06535 44.79
NA NA
12.12835 44.79
12.19145 44.79
12.19145 44.745
12.12835 44.745
12.12835 44.79
NA NA
12.19145 44.79
12.25455 44.79
12.25455 44.745
12.19145 44.745
12.19145 44.79
NA NA
12.25445 44.79
12.31755 44.79
12.31755 44.745
12.25445 44.745
12.25445 44.79
NA NA
12.31755 44.79
12.38065 44.79
12.38065 44.745
12.31755 44.745
12.31755 44.79
NA NA
12.38055 44.79
12.44365 44.79
12.44365 44.745
12.38055 44.745
12.38055 44.79
NA NA
9.29112 44.835
9.35422 44.835
9.35422 44.79
9.29112 44.79
9.29112 44.835
NA NA
9.35417 44.835
9.41727 44.835
9.41727 44.79
9.35417 44.79
9.35417 44.835
NA NA
9.41722 44.835
9.48032 44.835
9.48032 44.79
9.41722 44.79
9.41722 44.835
NA NA
9.48027 44.835
9.54337 44.835
9.54337 44.79
9.48027 44.79
9.48027 44.835
NA NA
9.54332 44.835
9.60642 44.835
9.60642 44.79
9.54332 44.79
9.54332 44.835
NA NA
9.60637 44.835
9.66947 44.835
9.66947 44.79
9.60637 44.79
9.60637 44.835
NA NA
9.66942 44.835
9.73252 44.835
9.73252 44.79
9.66942 44.79
9.66942 44.835
NA NA
9.73247 44.835
9.79557 44.835
9.79557 44.79
9.73247 44.79
9.73247 44.835
NA NA
9.79552 44.835
9.85862 44.835
9.85862 44.79
9.79552 44.79
9.79552 44.835
NA NA
9.85857 44.835
9.92167 44.835
9.92167 44.79
9.85857 44.79
9.85857 44.835
NA NA
9.92162 44.835
9.98472 44.835
9.98472 44.79
9.92162 44.79
9.92162 44.835
NA NA
9.98465 44.835
10.04775 44.835
10.04775 44.79
9.98465 44.79
9.98465 44.835
NA NA
10.04775 44.835
10.11085 44.835
10.11085 44.79
10.04775 44.79
10.04775 44.835
NA NA
10.11075 44.835
10.17385 44.835
10.17385 44.79
10.11075 44.79
10.11075 44.835
NA NA
10.17385 44.835
10.23695 44.835
10.23695 44.79
10.17385 44.79
10.17385 44.835
NA NA
10.23685 44.835
10.29995 44.835
10.29995 44.79
10.23685 44.79
10.23685 44.835
NA NA
10.29995 44.835
10.36305 44.835
10.36305 44.79
10.29995 44.79
10.29995 44.835
NA NA
10.36295 44.835
10.42605 44.835
10.42605 44.79
10.36295 44.79
10.36295 44.835
NA NA
10.42605 44.835
10.48915 44.835
10.48915 44.79
10.42605 44.79
10.42605 44.835
NA NA
10.48905 44.835
10.55215 44.835
10.55215 44.79
10.48905 44.79
10.48905 44.835
NA NA
10.55215 44.835
10.61525 44.835
10.61525 44.79
10.55215 44.79
10.55215 44.835
NA NA
10.61515 44.835
10.67825 44.835
10.67825 44.79
10.61515 44.79
10.61515 44.835
NA NA
10.67825 44.835
10.74135 44.835
10.74135 44.79
10.67825 44.79
10.67825 44.835
NA NA
10.74125 44.835
10.80435 44.835
10.80435 44.79
10.74125 44.79
10.74125 44.835
NA NA
10.80435 44.835
10.86745 44.835
10.86745 44.79
10.80435 44.79
10.80435 44.835
NA NA
10.86735 44.835
10.93045 44.835
10.93045 44.79
10.86735 44.79
10.86735 44.835
NA NA
10.93045 44.835
10.99355 44.835
10.99355 44.79
10.93045 44.79
10.93045 44.835
NA NA
10.99345 44.835
11.05655 44.835
11.05655 44.79
10.99345 44.79
10.99345 44.835
NA NA
11.05655 44.835
11.11965 44.835
11.11965 44.79
11.05655 44.79
11.05655 44.835
NA NA
11.11955 44.835
11.18265 44.835
11.18265 44.79
11.11955 44.79
11.11955 44.835
NA NA
11.18265 44.835
11.24575 44.835
11.24575 44.79
11.18265 44.79
11.18265 44.835
NA NA
11.24565 44.835
11.30875 44.835
11.30875 44.79
11.24565 44.79
11.24565 44.835
NA NA
11.30875 44.835
11.37185 44.835
11.37185 44.79
11.30875 44.79
11.30875 44.835
NA NA
11.37175 44.835
11.43485 44.835
11.43485 44.79
11.37175 44.79
11.37175 44.835
NA NA
11.43485 44.835
11.49795 44.835
11.49795 44.79
11.43485 44.79
11.43485 44.835
NA NA
11.49785 44.835
11.56095 44.835
11.56095 44.79
11.49785 44.79
11.49785 44.835
NA NA
11.56095 44.835
11.62405 44.835
11.62405 44.79
11.56095 44.79
11.56095 44.835
NA NA
11.62395 44.835
11.68705 44.835
11.68705 44.79
11.62395 44.79
11.62395 44.835
NA NA
11.68705 44.835
11.75015 44.835
11.75015 44.79
11.68705 44.79
11.68705 44.835
NA NA
11.75005 44.835
11.81315 44.835
11.81315 44.79
11.75005 44.79
11.75005 44.835
NA NA
11.81315 44.835
11.87625 44.835
11.87625 44.79
11.81315 44.79
11.81315 44.835
NA NA
11.87615 44.835
11.93925 44.835
11.93925 44.79
11.87615 44.79
11.87615 44.835
NA NA
11.93925 44.835
12.00235 44.835
12.00235 44.79
11.93925 44.79
11.93925 44.835
NA NA
12.00225 44.835
12.06535 44.835
12.06535 44.79
12.00225 44.79
12.00225 44.835
NA NA
12.06535 44.835
12.12845 44.835
12.12845 44.79
12.06535 44.79
12.06535 44.835
NA NA
12.12835 44.835
12.19145 44.835
12.19145 44.79
12.12835 44.79
12.12835 44.835
NA NA
12.19145 44.835
12.25455 44.835
12.25455 44.79
12.19145 44.79
12.19145 44.835
NA NA
12.25445 44.835
12.31755 44.835
12.31755 44.79
12.25445 44.79
12.25445 44.835
NA NA
12.31755 44.835
12.38065 44.835
12.38065 44.79
12.31755 44.79
12.31755 44.835
NA NA
12.38055 44.835
12.44365 44.835
12.44365 44.79
12.38055 44.79
12.38055 44.835
NA NA
9.29112 44.88
9.35422 44.88
9.35422 44.835
9.29112 44.835
9.29112 44.88
NA NA
9.35417 44.88
9.41727 44.88
9.41727 44.835
9.35417 44.835
9.35417 44.88
NA NA
9.41722 44.88
9.48032 44.88
9.48032 44.835
9.41722 44.835
9.41722 44.88
NA NA
9.48027 44.88
9.54337 44.88
9.54337 44.835
9.48027 44.835
9.48027 44.88
NA NA
9.54332 44.88
9.60642 44.88
9.60642 44.835
9.54332 44.835
9.54332 44.88
NA NA
9.60637 44.88
9.66947 44.88
9.66947 44.835
9.60637 44.835
9.60637 44.88
NA NA
9.66942 44.88
9.73252 44.88
9.73252 44.835
9.66942 44.835
9.66942 44.88
NA NA
9.73247 44.88
9.79557 44.88
9.79557 44.835
9.73247 44.835
9.73247 44.88
NA NA
9.79552 44.88
9.85862 44.88
9.85862 44.835
9.79552 44.835
9.79552 44.88
NA NA
9.85857 44.88
9.92167 44.88
9.92167 44.835
9.85857 44.835
9.85857 44.88
NA NA
9.92162 44.88
9.98472 44.88
9.98472 44.835
9.92162 44.835
9.92162 44.88
NA NA
9.98465 44.88
10.04775 44.88
10.04775 44.835
9.98465 44.835
9.98465 44.88
NA NA
10.04775 44.88
10.11085 44.88
10.11085 44.835
10.04775 44.835
10.04775 44.88
NA NA
10.11075 44.88
10.17385 44.88
10.17385 44.835
10.11075 44.835
10.11075 44.88
NA NA
10.17385 44.88
10.23695 44.88
10.23695 44.835
10.17385 44.835
10.17385 44.88
NA NA
10.23685 44.88
10.29995 44.88
10.29995 44.835
10.23685 44.835
10.23685 44.88
NA NA
10.29995 44.88
10.36305 44.88
10.36305 44.835
10.29995 44.835
10.29995 44.88
NA NA
10.36295 44.88
10.42605 44.88
10.42605 44.835
10.36295 44.835
10.36295 44.88
NA NA
10.42605 44.88
10.48915 44.88
10.48915 44.835
10.42605 44.835
10.42605 44.88
NA NA
10.48905 44.88
10.55215 44.88
10.55215 44.835
10.48905 44.835
